0.70522,-1.0633,-0.68996,-0.063043,0.041666,-0.79799,-0.045309,0.1986,-0.33297,-1.1284,0.019641,-0.72439,-0.26273,0.10565,-0.08791,-0.88361,-0.61762,-0.31243,-0.22971,-0.8257
0.70522,-0.69957,-0.30828,-0.063043,-0.58228,-0.71304,-0.045309,0.15493,-0.69852,-0.88184,0.45157,-0.29052,-0.37239,0.58169,-0.39367,-0.040231,-0.59579,-0.18608,-0.66082,-0.47452
0.70522,-0.22669,-0.18105,-0.063043,0.24965,-0.76968,-0.045309,0.1986,-0.45482,-0.63526,0.45157,-0.36283,-0.53687,0.74037,-0.18983,-0.1169,-0.44297,-0.72306,-0.10038,-0.25841
0.70522,-0.55407,-0.27647,-0.063043,-0.79027,-0.62809,-0.045309,0.11125,-0.69852,-1.0791,0.34359,-0.57977,-0.811,0.31722,-0.49559,-0.69193,-0.53029,-0.65988,-0.35904,-0.87973
0.70522,-0.51769,-0.14925,-0.063043,-0.79027,-0.68473,-0.045309,0.24227,-0.57667,-1.1284,0.39758,-0.50746,-1.0303,0.31722,-0.39367,-0.40442,-0.55212,-0.56512,-0.68956,-0.90675
-0.38177,-0.37219,0.45508,-0.063043,-0.3743,-0.57146,-0.045309,0.023905,0.15443,-0.48732,0.39758,-0.43514,0.55966,0.58169,-0.59751,0.34312,-0.61762,0.16138,0.41696,-0.33945
-0.38177,-0.37219,-0.022022,-0.063043,-0.062325,-0.62809,-0.045309,0.32962,0.39813,-0.73389,0.12762,-0.72439,0.61449,0.31722,-0.29175,0.34312,-0.4648,0.57201,0.53192,-0.15035
-0.38177,0.46443,0.39146,-0.063043,0.45763,-0.57146,-0.045309,0.1986,-0.21112,0.0058285,0.23561,-0.57977,-0.31756,0.68747,-0.08791,-0.50025,-0.2465,0.066616,-0.28719,-0.096326
-0.38177,0.28255,0.5505,-0.063043,-0.16632,-0.54314,-0.045309,0.1986,0.15443,-0.092801,0.18162,-0.50746,0.066224,0.63458,-0.29175,-0.059399,-0.42114,-0.059732,-0.057265,-0.15035
0.70522,-1.1361,-0.68996,-0.063043,0.35364,-0.79799,-0.045309,-0.15079,-1.3078,-0.63526,-0.14233,-0.94133,-1.14,-0.053026,-0.69943,-1.8995,-1.3162,-0.97575,-1.8105,-1.2039
0.70522,-2.0091,-0.84899,-0.063043,-0.79027,-0.79799,-0.045309,-0.28181,-1.1859,-0.78321,-0.14233,-0.57977,-0.64652,-0.00013301,-1.4129,-1.152,-1.3162,-1.0389,-1.7673,-1.2849
-0.38177,1.7012,0.64592,-0.063043,0.66562,-0.48651,-0.045309,0.94105,0.27628,0.2524,1.1535,0.28797,0.12105,0.84615,0.42169,0.68814,0.73586,0.16138,0.90555,0.98423
-0.38177,1.6284,0.64592,-0.063043,0.8736,-0.40156,-0.045309,0.72268,0.27628,0.35103,1.0455,0.14335,0.12105,0.84615,0.42169,0.26645,0.84501,0.22455,0.81933,1.2003
0.70522,-1.2088,-0.65815,-0.063043,-0.27031,-0.76968,-0.045309,-0.15079,-1.3078,-0.93115,0.073633,-0.72439,-0.59169,0.21144,-1.1071,-0.57692,-0.90141,-0.78623,-1.135,-1.447
0.70522,-1.6817,-0.68996,-0.063043,-0.47829,-0.85463,-0.045309,-0.19446,-0.82037,-1.0791,-0.19632,-0.7967,-0.42721,0.05276,-1.0052,-0.78777,-0.94507,-0.84941,-0.97697,-1.393
-1.3329,0.10068,0.041591,-0.063043,-0.062325,-0.65641,-0.045309,0.63534,-0.57667,-0.14212,0.61355,-0.50746,-0.75617,0.37012,-0.49559,-0.46192,-0.42114,-0.84941,-1.1063,0.065757
-1.3329,0.10068,-0.085635,-0.063043,-0.27031,-0.59978,-0.045309,0.50431,-0.45482,-0.24075,0.82951,-0.29052,-0.59169,0.42301,-0.29175,-0.73026,-0.55212,-0.72306,-0.66082,-0.096326
-0.38177,1.1192,0.64592,-0.063043,1.0816,-0.62809,-0.045309,1.2031,-0.089268,0.2524,1.0995,-0.0012729,-0.098256,0.89904,0.31977,-0.15524,0.1901,0.54042,0.67563,0.95722
-0.38177,1.0828,0.5505,-0.063043,1.0816,-0.62809,-0.045309,1.2904,-0.21112,0.15377,0.8835,-0.073585,-0.043429,0.79326,0.42169,0.017272,0.1901,0.41407,0.80496,0.90319
-0.38177,0.86455,0.61411,-0.063043,0.14566,-0.62809,-0.045309,1.0721,0.032582,0.055143,1.1535,0.36029,0.72414,0.79326,0.52361,0.5923,0.14644,0.50883,0.80496,0.90319
-0.38177,0.39168,0.39146,-0.063043,-0.3743,-0.51483,-0.045309,0.81003,0.032582,-0.29006,1.1535,0.4326,0.66931,0.58169,-0.08791,0.55396,-0.15918,0.31931,1.0205,0.79513
-0.38177,1.0828,0.5505,-0.063043,0.35364,-0.48651,-0.045309,0.8537,-0.33297,0.2524,1.0995,0.21566,0.39518,0.68747,0.014011,0.41979,0.29926,0.54042,0.8337,1.0653
-0.38177,0.6463,0.45508,-0.063043,-0.062325,-0.42988,-0.045309,0.67901,-0.33297,0.10446,1.0455,0.36029,0.77897,0.68747,-0.18983,0.38146,0.059123,0.69835,0.87681,1.0112
-0.38177,0.9373,0.5505,-0.063043,-0.16632,-0.54314,-0.045309,0.89738,0.64183,0.055143,0.82951,0.36029,0.28553,0.68747,0.014011,0.26645,0.080953,0.25614,0.69,0.87618
-0.38177,1.2283,0.61411,-0.063043,0.45763,-0.54314,-0.045309,1.0284,0.51998,0.10446,0.82951,0.071039,-0.15308,0.74037,0.31977,-0.078566,0.21193,0.28772,0.61815,1.0383
0.70522,2.2832,1.791,-0.063043,1.1856,-0.51483,-0.045309,0.72268,1.4948,0.0058285,0.82951,0.36029,1.6014,1.428,1.2371,2.2982,0.77952,1.1722,1.9977,1.6056
0.70522,-0.11757,0.32785,-0.063043,-0.3743,-0.48651,-0.045309,-0.063442,-0.21112,-0.33937,0.39758,-0.1459,1.0531,0.79326,-0.18983,0.49646,-0.26833,0.25614,0.302,0.41694
0.70522,-4.7372,1.4093,-0.063043,0.76961,-0.59978,-0.045309,0.8537,0.88553,-0.092801,0.45157,-2.7491,0.83379,1.2693,1.0332,-5.6563,5.9533,1.4249,1.5235,1.2814
0.70522,1.9194,1.3775,-0.063043,0.66562,-0.54314,-0.045309,0.72268,1.0074,-0.19143,0.72153,-0.1459,0.83379,1.2164,1.0332,0.70731,0.64854,1.5196,1.1642,1.1463
0.70522,-1.1724,-0.65815,-0.063043,0.76961,-0.59978,-0.045309,-0.32548,-0.82037,-0.48732,-0.03435,-0.7967,0.83379,0.15855,-0.69943,-0.27024,-0.33382,-0.12291,-0.3303,-0.79869
0.70522,-0.91781,-0.65815,-0.063043,1.3936,-0.71304,-0.045309,-0.15079,-1.1859,-0.78321,0.073633,-0.7967,0.72414,0.31722,-0.18983,0.13228,-0.53029,0.19296,-0.31593,-1.0418
0.70522,-1.3907,-0.84899,-0.063043,-0.68628,-0.71304,-0.045309,-0.23814,-1.3078,-0.83252,0.073633,-1.0136,-1.4689,-0.10592,-1.1071,-1.8995,-1.3162,-1.4496,-1.9973,-1.312
0.70522,-1.3907,-0.81719,-0.063043,-0.89426,-0.62809,-0.045309,-0.32548,-1.3078,-0.88184,0.12762,-1.0136,-1.5786,-0.15881,-1.1071,-2.1678,-1.2289,-1.6391,-1.9254,-1.447
0.70522,-1.4271,-0.72177,-0.063043,-0.47829,-0.74136,-0.045309,-0.32548,-1.1859,-0.93115,-0.14233,-0.7967,-0.53687,-0.10592,-1.311,-0.86444,-0.87958,-0.59671,-0.83327,-1.366
0.70522,-0.66319,-0.4037,-0.063043,-3.2861,-0.91126,-0.045309,-1.5047,-1.0641,-1.9668,-1.6001,-1.1583,-0.86583,-1.6398,-3.3494,-0.92194,0.1901,0.16138,0.34511,-3.311
-0.38177,1.2647,0.74134,-0.063043,1.2896,-0.45819,-0.045309,1.0721,0.39813,0.59761,0.99149,0.21566,0.12105,0.79326,0.11593,-0.13607,0.36475,0.25614,1.1067,1.2814
-0.38177,1.1192,0.61411,-0.063043,1.3936,-0.45819,-0.045309,1.1157,0.51998,0.59761,0.77552,0.14335,0.12105,0.74037,0.21785,0.38146,0.27743,0.28772,1.1786,0.98423
-0.38177,1.01,0.5505,-0.063043,0.45763,-0.42988,-0.045309,0.81003,0.27628,0.055143,0.72153,0.36029,0.39518,0.89904,0.014011,0.72647,0.21193,-0.24925,0.25888,0.63305
-0.38177,0.9373,0.42327,-0.063043,0.97759,-0.51483,-0.045309,0.98472,0.39813,0.0058285,0.50556,-0.073585,-0.043429,0.74037,0.21785,-0.059399,0.43024,0.098203,0.48881,0.66006
0.70522,-1.0269,-0.56273,-0.063043,-0.16632,-0.85463,-0.045309,0.067579,-0.94222,-1.0791,-0.14233,-1.1583,-1.3593,0.21144,-0.69943,-1.6886,-1.1197,-0.94417,-1.3793,-1.0688
0.70522,-1.8636,-1.0716,-0.063043,-0.27031,-0.82631,-0.045309,-0.19446,-0.94222,-1.3257,-0.03435,-0.94133,-0.75617,-0.053026,-0.80136,-1.1903,-1.0979,-0.94417,-1.5087,-1.312
-0.38177,0.28255,0.23243,-0.063043,0.45763,-0.54314,-0.045309,0.1986,-0.82037,-0.38869,0.2896,-0.1459,0.55966,0.74037,-0.39367,1.2248,-0.093689,0.88788,0.15829,-0.17737
-0.38177,1.4102,0.70953,-0.063043,1.1856,-0.65641,-0.045309,0.32962,-0.94222,-0.043486,0.45157,-0.57977,-0.15308,0.84615,0.52361,0.17061,0.10278,0.8247,-0.10038,-0.2314
-0.38177,-0.33582,-0.14925,-0.063043,0.45763,-0.54314,-0.045309,0.067579,0.88553,-0.78321,-0.088341,-0.65208,0.50484,0.21144,-0.49559,0.30479,-0.071859,0.035029,0.11518,-0.069312
0.70522,1.9194,1.1866,-0.063043,0.76961,-0.48651,-0.045309,0.54799,0.88553,-0.043486,0.39758,-0.0012729,0.88862,1.3222,1.4409,1.7999,0.64854,0.85629,1.3798,1.0112
0.70522,-0.69957,-0.21286,-0.063043,0.041666,-0.79799,-0.045309,0.067579,-0.45482,-0.63526,-0.088341,-0.36283,0.066224,0.4759,-0.90328,-0.040231,-0.77043,-0.43878,-0.54586,-0.74466
0.70522,-1.1361,-0.34009,-0.063043,0.041666,-0.76968,-0.045309,-0.019768,-1.0641,-0.68458,-0.03435,-0.36283,0.34036,0.26433,-1.0052,0.093942,-0.72677,-0.3756,-0.60334,-0.8257
0.70522,-0.081195,-0.18105,-0.063043,1.3936,-0.71304,-0.045309,-0.10712,0.032582,-0.53663,-0.03435,-0.50746,0.66931,0.4759,-0.18983,0.49646,-0.093689,0.12979,0.15829,-0.39348
0.70522,-0.15394,-0.34009,-0.063043,1.1856,-0.76968,-0.045309,0.15493,-0.82037,-0.48732,-0.03435,-1.0136,-0.70135,0.42301,-0.18983,-1.1711,-0.48663,-0.40719,-0.54586,-0.71765
0.70522,-0.69957,-0.4037,-0.063043,0.041666,-0.57146,-0.045309,-0.41283,-0.69852,-0.78321,0.019641,-0.50746,-0.31756,0.58169,-0.80136,-0.67276,-0.7486,-0.34401,-0.5746,-0.74466
0.70522,-0.88144,-0.53093,-0.063043,-0.062325,-0.71304,-0.045309,-0.063442,-0.69852,-0.63526,-0.14233,-0.65208,-0.26273,0.42301,-0.69943,-0.078566,-0.63945,-0.69147,-0.5746,-0.66362
0.70522,-0.73594,-0.34009,-0.063043,0.35364,-0.88294,-0.045309,0.1986,-0.57667,-0.68458,0.12762,-0.65208,-0.26273,0.42301,-1.0052,-1.0178,-0.85775,-0.53354,-0.60334,-0.79869
0.70522,-0.84507,-0.37189,-0.063043,0.041666,-0.65641,-0.045309,-0.019768,-0.82037,-0.68458,0.019641,-0.65208,-0.20791,0.26433,-0.90328,-0.94111,-0.7486,-0.3756,-0.8189,-0.74466
0.70522,-1.4998,-0.62635,-0.063043,-3.2861,-0.91126,-0.045309,-1.5047,-1.0641,-1.9668,-1.6001,-0.43514,-0.86583,-1.6398,-3.3494,-1.1711,-0.13735,-0.091319,-0.41653,-3.311
0.70522,-1.3179,-0.72177,-0.063043,-0.47829,-0.71304,-0.045309,-0.36916,-1.4296,-0.58595,0.23561,-0.50746,-0.92065,0.26433,-1.311,-1.1903,-1.1197,-0.88099,-2.2559,-1.0958
0.70522,-1.1724,-0.53093,-0.063043,-0.3743,-0.74136,-0.045309,-0.063442,-1.3078,-0.93115,0.073633,-0.29052,-0.86583,0.10565,-1.1071,-0.63443,-1.0542,-0.72306,-1.0919,-1.0688
0.70522,-0.80869,-0.4037,-0.063043,-3.2861,-0.91126,-0.045309,-1.5047,-1.1859,-1.9668,-1.6001,-0.57977,-1.0851,-1.6398,-3.3494,-1.0369,0.16827,0.035029,-0.24408,-3.311
-2.5557,-0.11757,-1.5805,-0.063043,-0.58228,0.47626,-0.045309,1.2468,1.0074,-0.043486,0.12762,0.36029,-0.59169,0.42301,1.5428,-0.34691,1.1288,-1.5443,-0.66082,-0.33945
-2.5557,-0.62682,-1.7396,-0.063043,-0.062325,0.41962,-0.045309,0.8537,1.0074,-0.19143,0.12762,0.4326,-0.20791,0.15855,1.8486,-0.021063,0.45207,-1.9234,-0.40216,-0.28542
-2.5557,-0.11757,-1.6124,-0.063043,-0.89426,0.78774,-0.045309,0.76636,0.15443,0.2524,0.18162,0.21566,-0.75617,0.26433,1.2371,-0.13607,0.95416,-1.6075,-1.0919,-0.069312
-2.5557,-0.22669,-1.6124,-0.063043,-0.68628,0.64616,-0.045309,0.8537,-0.21112,0.30172,0.12762,0.071039,-0.48204,0.26433,1.339,-0.059399,1.0633,-1.6391,-1.3793,-0.15035
0.70522,-1.1724,-0.68996,-0.063043,-0.3743,-0.59978,-0.045309,-0.32548,-1.5515,-0.63526,0.073633,-0.72439,-1.3593,0.10565,-0.69943,-1.5161,-1.1415,-1.2284,-1.753,-1.0418
0.70522,-1.2088,-0.56273,-0.063043,-0.79027,-0.68473,-0.045309,-0.23814,-1.0641,-0.93115,0.019641,-0.43514,-0.59169,0.42301,-0.69943,-0.78777,-0.90141,-0.65988,-1.2931,-1.1769
0.70522,-0.95419,-0.49912,-0.063043,-0.79027,-0.62809,-0.045309,-0.28181,-1.1859,-0.83252,-0.14233,-0.7967,-1.4689,-0.10592,-1.311,-1.4011,-1.0106,-1.4496,-1.6668,-1.42
0.70522,-1.0997,-0.49912,-0.063043,-0.58228,-0.65641,-0.045309,0.067579,-0.69852,-0.88184,0.23561,-0.29052,-0.37239,0.4759,-0.69943,-0.13607,-0.79226,-0.28084,-0.25845,-0.93376
0.70522,-0.62682,-0.24467,-0.063043,-0.27031,-0.68473,-0.045309,0.067579,-1.0641,-0.83252,0.45157,-0.43514,-0.59169,0.52879,-0.29175,-0.27024,-0.77043,-0.059732,-0.21534,-0.96077
0.70522,-0.11757,-0.022022,-0.063043,0.56163,-0.71304,-0.045309,0.28595,-0.82037,-0.38869,0.2896,-0.57977,-0.31756,0.74037,-0.39367,-0.23191,-0.4648,-0.47036,0.18703,-0.71765
0.70522,-0.19032,-0.30828,-0.063043,1.1856,-0.79799,-0.045309,0.32962,-0.57667,-0.38869,0.073633,-0.72439,0.2307,0.37012,-0.18983,-0.80693,-0.35565,-0.21767,0.18703,-0.74466
0.70522,0.46443,1.1548,-0.063043,-0.16632,1.6939,-0.045309,-1.5047,1.8603,1.436,-1.6001,0.86647,1.3272,-1.6398,-0.39367,0.80314,-0.028198,0.98264,0.057699,1.0653
0.70522,0.13705,1.4411,-0.063043,0.8736,1.9487,-0.045309,-1.5047,1.2511,2.1264,-1.6001,0.79416,1.8207,-1.6398,0.014011,0.91815,0.34292,1.646,1.1211,0.87618
0.70522,0.17343,1.1548,-0.063043,-0.16632,1.4957,-0.045309,-1.5047,1.3729,1.5346,-1.6001,0.64953,1.3272,-1.6398,-0.39367,0.43896,-0.18101,0.91946,0.56066,0.47097
-0.38177,-0.11757,0.35966,-0.063043,-0.47829,-0.68473,-0.045309,0.28595,-0.21112,-0.38869,0.2896,-0.43514,0.011397,0.68747,0.014011,-0.040231,-0.70494,0.098203,0.028958,-0.12334
-0.38177,-0.73594,-0.022022,-0.063043,-0.3743,-0.68473,-0.045309,0.067579,-0.57667,-0.48732,0.2896,-0.36283,0.39518,0.4759,-0.59751,-0.46192,-0.57396,0.19296,-0.14349,-0.47452
0.70522,-0.0084458,1.0276,-0.063043,-0.47829,1.6656,-0.045309,-1.5047,0.88553,1.6332,-1.6001,0.93878,1.6014,-1.6398,-0.29175,0.5348,-0.18101,0.8247,0.33074,0.44395
0.70522,-0.11757,0.86856,-0.063043,0.041666,1.7222,-0.045309,-1.5047,1.3729,1.3866,-1.6001,0.72185,1.4917,-1.6398,-0.08791,0.55396,-0.15918,0.76153,-0.90512,0.60604
0.70522,0.2098,1.1548,-0.063043,-0.27031,1.8355,-0.045309,-1.5047,1.1292,1.8798,-1.6001,0.79416,1.3272,-1.6398,-0.08791,0.87981,-0.2465,0.88788,0.48881,0.63305
0.70522,0.39168,1.0594,-0.063043,-0.79027,2.0054,-0.045309,-1.5047,1.8603,1.6825,-1.6001,0.79416,1.0531,-1.6398,0.11593,0.55396,0.059123,0.95105,1.6384,0.84916
0.70522,0.28255,1.6319,-0.063043,-0.3743,1.8921,-0.045309,-1.5047,1.6166,1.9784,-1.6001,1.0834,1.711,-1.6398,-0.39367,0.5348,-0.2465,1.4564,0.90555,0.66006
-0.38177,0.3553,0.48688,-0.063043,0.76961,-0.59978,-0.045309,0.32962,-1.1859,-0.438,0.77552,-0.073585,0.94345,0.74037,-0.08791,1.129,-0.071859,1.5196,0.69,0.038743
-0.38177,1.4465,0.96398,-0.063043,0.97759,-0.79799,-0.045309,0.46064,-1.1859,-0.092801,0.82951,-0.21821,0.50484,0.89904,0.82938,0.84148,0.037293,1.1722,0.2014,0.36291
0.70522,-0.044821,1.2184,-0.063043,-0.89426,1.6939,-0.045309,-1.5047,0.032582,1.7812,-1.6001,1.0111,1.6014,-1.6398,-0.49559,0.84148,-0.29016,1.2985,0.47444,0.36291
0.70522,0.39168,1.0276,-0.063043,-0.58228,1.6939,-0.045309,-1.5047,1.4948,1.6825,-1.6001,0.79416,1.1628,-1.6398,-0.18983,0.76481,0.10278,0.50883,1.2936,0.55201
0.70522,0.24618,0.90037,-0.063043,-0.062325,1.6939,-0.045309,-1.5047,0.88553,1.6825,-1.6001,0.86647,1.4917,-1.6398,0.014011,0.45813,0.059123,0.63518,0.302,0.49798
0.70522,0.68267,1.123,-0.063043,0.35364,1.8355,-0.045309,-1.5047,0.88553,2.077,-1.6001,0.79416,1.3272,-1.6398,-0.08791,0.63063,0.037293,1.2985,1.0349,0.55201
0.70522,0.60993,0.93218,-0.063043,0.56163,1.7505,-0.045309,-1.5047,1.3729,1.9291,-1.6001,0.79416,1.1628,-1.6398,-0.39367,0.66897,0.037293,1.0774,1.1355,0.49798
0.70522,0.53718,0.96398,-0.063043,0.56163,1.7505,-0.045309,-1.5047,0.39813,2.4223,-1.6001,1.0834,1.6014,-1.6398,-0.69943,0.82231,0.059123,0.91946,0.87681,0.57902
0.70522,0.5008,0.96398,-0.063043,0.45763,1.6939,-0.045309,-1.5047,1.1292,1.9291,-1.6001,0.86647,1.3272,-1.6398,-0.29175,0.86065,-0.11552,0.85629,1.2936,0.52499
0.70522,0.5008,1.1866,-0.063043,0.45763,1.7222,-0.045309,-1.5047,0.76368,2.077,-1.6001,1.3003,1.8755,-1.6398,-0.08791,0.76481,0.080953,1.2353,0.81933,0.49798
-0.38177,0.28255,0.42327,-0.063043,-0.3743,-0.37324,-0.045309,-0.28181,-0.94222,-0.53663,0.55955,-0.50746,-0.20791,0.52879,-0.29175,0.24728,-0.39931,0.31931,-0.20097,-0.15035
-0.38177,0.60993,0.5505,-0.063043,-0.3743,-0.45819,-0.045309,-0.15079,-0.57667,-0.53663,0.45157,-0.50746,-0.48204,0.4759,0.014011,0.036439,-0.31199,0.098203,-0.9626,-0.25841
0.70522,0.60993,1.123,-0.063043,0.35364,1.7505,-0.045309,-1.5047,0.88553,2.0277,-1.6001,0.79416,1.6014,-1.6398,-0.39367,0.80314,0.080953,1.2037,1.0061,0.52499
-0.38177,1.1555,-3.0755,-0.063043,-0.27031,-0.57146,-0.045309,0.32962,-2.6481,-0.19143,0.61355,-0.57977,-0.098256,1.2164,-3.3494,0.074775,4.0541,-4.8925,1.1067,1.4975
-0.38177,0.82817,0.74134,-0.063043,0.35364,-0.65641,-0.045309,0.41697,-1.4296,-0.33937,0.82951,-0.073585,0.94345,0.74037,0.014011,0.97565,-0.050028,1.3933,0.302,-0.015285
0.70522,-0.22669,0.90037,-0.063043,-0.27031,1.3824,-0.045309,-1.5047,0.76368,1.6825,-1.6001,1.1557,1.6014,-1.6398,-0.39367,0.51563,-0.4648,0.63518,-0.15786,0.47097
0.70522,0.6463,1.3457,-0.063043,0.45763,1.977,-0.045309,-1.5047,1.3729,2.4223,-1.6001,1.1557,1.6562,-1.6398,0.21785,0.80314,0.32109,1.4564,1.4085,0.87618
0.70522,0.5008,1.4729,-0.063043,-0.47829,1.7788,-0.045309,-1.5047,-2.6481,1.6332,-1.6001,1.0834,1.6014,-1.6398,0.31977,0.76481,-0.22467,2.8779,-2.5721,0.90319
0.70522,0.82817,1.0912,-0.063043,1.0816,1.6939,-0.045309,-1.5047,0.88553,2.3729,-1.6001,1.0834,1.4917,-1.6398,-0.18983,0.68814,0.43024,1.2037,1.2217,0.74111
0.70522,0.71905,1.123,-0.063043,0.041666,1.7505,-0.045309,-1.5047,1.3729,1.9784,-1.6001,0.93878,1.2176,-1.6398,0.31977,1.3015,0.080953,1.0142,1.8396,0.76812
0.70522,0.5008,1.0276,-0.063043,0.35364,1.7788,-0.045309,-1.5047,1.1292,2.225,-1.6001,0.86647,1.4917,-1.6398,-0.18983,0.70731,0.080953,0.79312,0.89118,0.47097
0.70522,0.57355,0.70953,-0.063043,-0.16632,-0.59978,-0.045309,-0.67487,0.27628,-0.48732,0.019641,-0.72439,0.55966,0.74037,0.52361,0.18978,0.21193,0.72994,0.50318,1.2003
0.70522,0.46443,0.77314,-0.063043,-0.68628,-0.51483,-0.045309,0.15493,-0.69852,-0.438,-1.5461,-0.29052,0.61449,0.84615,0.11593,0.5348,0.14644,0.69835,-4.3397,1.5245
0.70522,0.13705,0.77314,-0.063043,0.76961,1.5523,-0.045309,-1.5047,-0.82037,2.1264,-1.6001,1.0111,1.6014,-1.6398,-0.18983,0.68814,0.015462,1.5828,0.74748,0.3359
0.70522,-0.48132,-0.37189,-0.063043,-0.16632,-0.82631,-0.045309,0.15493,-0.82037,-0.78321,0.23561,-0.72439,-0.64652,0.31722,-0.90328,-0.97944,-0.7486,-0.91258,-1.3506,-1.0688
0.70522,-0.40857,-0.4037,-0.063043,0.24965,-0.74136,-0.045309,0.067579,-0.45482,-0.83252,0.073633,-0.94133,-0.48204,0.15855,-0.59751,-1.4586,-0.48663,-0.88099,-0.89075,-0.90675
0.70522,-0.80869,-0.68996,-0.063043,0.24965,-0.74136,-0.045309,-0.15079,-1.3078,-0.73389,-0.03435,-1.086,-0.97548,0.10565,-0.59751,-1.3053,-0.7486,-0.97575,-1.3793,-0.87973
0.70522,-1.6089,-1.0398,-0.063043,0.041666,-0.91126,0.91994,-0.063442,-0.82037,-1.0791,-0.03435,-0.86902,-0.20791,-0.00013301,-0.69943,-0.84527,-0.83592,-0.81782,-0.94823,-1.312
-0.38177,1.4465,0.67772,-0.063043,0.56163,-0.45819,-0.045309,0.98472,0.032582,0.49898,0.8835,0.14335,0.011397,0.95194,0.31977,0.80314,0.4739,0.098203,0.70437,0.95722
-0.38177,1.1919,0.5823,-0.063043,0.24965,-0.42988,-0.045309,0.89738,-0.089268,0.44966,0.82951,0.28797,0.34036,0.79326,0.31977,0.5923,0.2556,0.22455,0.70437,0.9302
-0.38177,0.97367,0.45508,-0.063043,1.0816,-0.57146,-0.045309,1.0284,0.27628,0.35103,0.55955,-0.073585,-0.26273,0.68747,0.11593,-0.021063,0.27743,0.035029,0.69,0.76812
-0.38177,0.68267,0.23243,-0.063043,1.0816,-0.59978,-0.045309,1.1157,0.39813,0.10446,0.34359,-0.1459,0.12105,0.4759,-0.08791,0.32395,0.23377,0.12979,0.54629,0.68708
-0.38177,0.82817,0.51869,-0.063043,0.66562,-0.45819,-0.045309,1.1157,0.39813,0.15377,0.77552,-0.21821,0.17588,0.63458,0.21785,0.32395,0.23377,0.41407,0.76185,0.82215
-0.38177,1.1919,0.61411,-0.063043,0.66562,-0.48651,-0.045309,0.98472,0.39813,0.30172,0.8835,0.071039,0.011397,0.95194,0.31977,-0.059399,0.4739,0.16138,0.5894,0.76812
